#Got alpha= 0.73  x_B= 0.5
# Pres vf c/a f_ex g_ex df stderr(df)
17   0.535413984577   0.9959036816978777   5.78271415755   16.3288163928   -0.06090085793054055   0.0013423452594722735
18   0.544670886489   1.0072814727652422   5.98203398936   16.9995450529   -0.05005132392323699   0.0011453641292651264
19   0.553230643759   0.9890986049240583   6.17709966313   17.6659816196   -0.03377340445573183   4.5798382851260625E-4
20   0.559151674447   1.0042347609657318   6.31138755938   18.3183699887   -0.02605258528155684   3.927655523874061E-4
21   0.564958925205   0.9944684194936184   6.44705269259   18.9639996146   -0.017083179472073946   4.341085043884794E-4
22   0.573416505576   0.9974120798184495   6.65183750532   19.603587285   -0.001853177003054397   5.152139362594253E-4
23   0.580011378544   1.0014295742892985   6.81621488041   20.2362895806   0.010106903873495863   5.246375736227107E-4
24   0.582481032087   0.9986840734603722   6.87803308176   20.8612698312   0.013712243256518278   4.5392591265742613E-4
26   0.591793362215   0.9993356719025369   7.12228992375   22.0987090761   0.032353166214199314   4.1535355940522416E-4
28   0.59964575438   1.0028566080290797   7.33810144061   23.3181706438   0.0496070259515834   7.516100462565549E-4
30   0.608219026553   1.0011615257095532   7.58390309393   24.5203923042   0.06868309224880813   5.387773215336302E-4
35   0.622180436183   0.9983195847786512   8.01725603645   27.4735935686   0.10656322154990175   5.228008438200974E-4
40   0.634619540043   1.0011427967671385   8.44269191791   30.3631207605   0.146046772564897   4.2079711928650026E-4
50   0.651646625405   1.0007861539857954   9.11199433126   36.0139112649   0.21930040784430876   4.2538311604928405E-4
60   0.66227971073   0.9989605265722488   9.59752380346   41.5422564611   0.2798135819112856   3.1951377929087803E-4
70   0.671424238877   0.9994937158201901   10.0772696798   46.989314767   0.3505526858737241   6.717578788493366E-4
80   0.678019566028   1.0000690424797583   10.4666632237   52.3732480437   0.413255440451346   7.985063886495198E-4
90   0.682566864318   0.9999873760301197   10.7635672514   57.7118983714   0.46595148795890096   5.186581079951306E-4
100   0.686820702938   1.0002525964019198   11.0664422795   63.0124001819   0.5237687349919108   4.050481007964971E-4
120   0.693644694274   0.9994688794221394   11.6195465689   73.529645052   0.643099447713305   4.6157703570220895E-4
150   0.699834951285   1.0003359162815648   12.2181444649   89.1601934241   0.793344974482552   9.797147589344713E-4
200   0.706841594727   0.9997782637144402   13.0613171397   114.953903811   1.0430716537078992   5.15626331243577E-4
