#Got alpha= 0.58  x_B= 0.928571428571
# Pres vf c/a f_ex g_ex df stderr(df)
40   0.535869053966   0.9998926922692147   5.3116727184   11.8946855418   -0.4095006519738745   0.0010329956636568579   12.7853722615
50   0.573195726819   1.0016062237794934   6.03217645259   14.123932929   -0.4848845132117311   0.0012042604312423111   15.1030883759
60   0.596494292023   1.0001773829380154   6.52794953885   16.2439292105   -0.5482746503595822   7.601823979966208E-4   17.3257213515
70   0.614200318608   1.0012844231373401   6.93961132774   18.3005860417   -0.6091216784933818   9.589552505906629E-4   19.4780259537
80   0.628654170885   0.9992644615301015   7.30763097426   20.3156677782   -0.6678691916456074   0.0023118993462189785   21.5801187409
90   0.63936049141   0.9992144700257429   7.6026909282   22.2966648351   -0.7195292734538552   7.364809549482369E-4   23.6451245397
100   0.649391352583   1.0013393313187051   7.90224862697   24.2555681902   -0.7744980363246395   0.001688995190996752   25.6782542125
